number,Date,Price,High,Low
507,"Dec 12, 2016",1.0635,1.0652,1.0523
508,"Dec 09, 2016",1.0562,1.0632,1.0531
509,"Dec 08, 2016",1.0615,1.0873,1.0595
510,"Dec 07, 2016",1.0753,1.077,1.0709
511,"Dec 06, 2016",1.0719,1.0787,1.0698
512,"Dec 05, 2016",1.0764,1.0798,1.0505
513,"Dec 02, 2016",1.0673,1.0692,1.0626
514,"Dec 01, 2016",1.0662,1.067,1.0584
515,"Nov 30, 2016",1.0588,1.0669,1.0554
516,"Nov 29, 2016",1.065,1.0657,1.0565
517,"Nov 28, 2016",1.0615,1.0686,1.0562
518,"Nov 25, 2016",1.0587,1.0631,1.0538
519,"Nov 24, 2016",1.0554,1.0587,1.0517
520,"Nov 23, 2016",1.0559,1.0647,1.0527
521,"Nov 22, 2016",1.0626,1.066,1.0583
522,"Nov 21, 2016",1.063,1.0652,1.0578
523,"Nov 18, 2016",1.0588,1.0645,1.057
524,"Nov 17, 2016",1.0626,1.0746,1.0617
525,"Nov 16, 2016",1.069,1.0763,1.0668
526,"Nov 15, 2016",1.0721,1.0817,1.0712
527,"Nov 14, 2016",1.0737,1.0852,1.0709
528,"Nov 11, 2016",1.0856,1.0929,1.0833
529,"Nov 10, 2016",1.0893,1.0958,1.0866
530,"Nov 09, 2016",1.091,1.13,1.0902
531,"Nov 08, 2016",1.1026,1.107,1.1008
532,"Nov 07, 2016",1.104,1.1139,1.1029
533,"Nov 04, 2016",1.1138,1.1146,1.108
534,"Nov 03, 2016",1.1105,1.1128,1.1059
535,"Nov 02, 2016",1.1097,1.1125,1.1051
536,"Nov 01, 2016",1.1056,1.1072,1.0958
537,"Oct 31, 2016",1.0981,1.0994,1.0936
538,"Oct 28, 2016",1.0987,1.0995,1.0893
539,"Oct 27, 2016",1.0897,1.0945,1.0884
540,"Oct 26, 2016",1.0909,1.0947,1.0872
541,"Oct 25, 2016",1.0888,1.0906,1.085
542,"Oct 24, 2016",1.0883,1.0903,1.0861
543,"Oct 21, 2016",1.0884,1.0933,1.0859
544,"Oct 20, 2016",1.093,1.1041,1.0916
545,"Oct 19, 2016",1.0974,1.1005,1.0955
546,"Oct 18, 2016",1.098,1.1029,1.097
547,"Oct 17, 2016",1.0999,1.1011,1.0964
548,"Oct 14, 2016",1.0971,1.1062,1.0968
549,"Oct 13, 2016",1.1057,1.1058,1.0982
550,"Oct 12, 2016",1.1008,1.1072,1.1003
551,"Oct 11, 2016",1.1054,1.1144,1.1047
552,"Oct 10, 2016",1.1138,1.1202,1.1128
553,"Oct 07, 2016",1.1201,1.1207,1.1103
554,"Oct 06, 2016",1.1151,1.1214,1.1139
555,"Oct 05, 2016",1.1205,1.1238,1.1191
556,"Oct 04, 2016",1.1204,1.124,1.1138
557,"Oct 03, 2016",1.1211,1.1245,1.1205
558,"Sep 30, 2016",1.1241,1.1253,1.1153
559,"Sep 29, 2016",1.1223,1.1251,1.1197
560,"Sep 28, 2016",1.1216,1.1238,1.1181
561,"Sep 27, 2016",1.1215,1.1262,1.119
562,"Sep 26, 2016",1.1254,1.1279,1.122
563,"Sep 23, 2016",1.1226,1.1244,1.1195
564,"Sep 22, 2016",1.1207,1.1258,1.1181
565,"Sep 21, 2016",1.1189,1.12,1.1123
566,"Sep 20, 2016",1.1155,1.1216,1.1146
567,"Sep 19, 2016",1.1174,1.1198,1.1147
568,"Sep 16, 2016",1.1155,1.1256,1.1147
569,"Sep 15, 2016",1.1244,1.1286,1.122
570,"Sep 14, 2016",1.125,1.1274,1.1208
571,"Sep 13, 2016",1.122,1.1262,1.1203
572,"Sep 12, 2016",1.1234,1.1269,1.1211
573,"Sep 09, 2016",1.1233,1.1288,1.12
574,"Sep 08, 2016",1.1261,1.1329,1.1234
575,"Sep 07, 2016",1.1239,1.1271,1.1228
576,"Sep 06, 2016",1.1256,1.1266,1.114
577,"Sep 05, 2016",1.1147,1.1185,1.114
578,"Sep 02, 2016",1.1156,1.1254,1.1151
579,"Sep 01, 2016",1.1198,1.1207,1.1128
580,"Aug 31, 2016",1.1158,1.1167,1.1123
581,"Aug 30, 2016",1.1143,1.1198,1.113
582,"Aug 29, 2016",1.1189,1.1208,1.1157
583,"Aug 26, 2016",1.1198,1.1343,1.118
584,"Aug 25, 2016",1.1283,1.1301,1.1258
585,"Aug 24, 2016",1.1263,1.1316,1.1244
586,"Aug 23, 2016",1.1306,1.1357,1.1302
587,"Aug 22, 2016",1.1319,1.1334,1.1273
588,"Aug 19, 2016",1.1326,1.1363,1.1303
589,"Aug 18, 2016",1.1354,1.1367,1.1283
590,"Aug 17, 2016",1.1288,1.1318,1.1241
591,"Aug 16, 2016",1.1278,1.1324,1.1175
592,"Aug 15, 2016",1.1184,1.1203,1.1153
593,"Aug 12, 2016",1.1161,1.1224,1.113
594,"Aug 11, 2016",1.1137,1.1194,1.1133
595,"Aug 10, 2016",1.1177,1.1193,1.1102
596,"Aug 09, 2016",1.1119,1.1124,1.107
597,"Aug 08, 2016",1.1093,1.1107,1.1073
598,"Aug 05, 2016",1.1085,1.1162,1.1043
599,"Aug 04, 2016",1.113,1.1158,1.1114
600,"Aug 03, 2016",1.1149,1.1233,1.1139
601,"Aug 02, 2016",1.1227,1.1236,1.1156
602,"Aug 01, 2016",1.1162,1.1186,1.1157
603,"Jul 29, 2016",1.1174,1.12,1.1071
604,"Jul 28, 2016",1.1076,1.1119,1.1049
605,"Jul 27, 2016",1.1058,1.1067,1.0962
606,"Jul 26, 2016",1.0987,1.1031,1.0978
607,"Jul 25, 2016",1.0994,1.1002,1.0954
608,"Jul 22, 2016",1.0976,1.1042,1.0954
609,"Jul 21, 2016",1.1025,1.106,1.0981
610,"Jul 20, 2016",1.1015,1.1032,1.0981
611,"Jul 19, 2016",1.1022,1.1086,1.0999
612,"Jul 18, 2016",1.1074,1.1086,1.1038
613,"Jul 15, 2016",1.1036,1.115,1.1023
614,"Jul 14, 2016",1.112,1.1166,1.1085
615,"Jul 13, 2016",1.109,1.1121,1.1043
616,"Jul 12, 2016",1.1059,1.1127,1.1051
617,"Jul 11, 2016",1.1058,1.1076,1.1016
618,"Jul 08, 2016",1.1055,1.1115,1.1001
619,"Jul 07, 2016",1.1063,1.1113,1.1053
620,"Jul 06, 2016",1.1099,1.1112,1.103
621,"Jul 05, 2016",1.1076,1.1184,1.1059
622,"Jul 04, 2016",1.1156,1.1166,1.1097
623,"Jul 01, 2016",1.1136,1.1169,1.107
624,"Jun 30, 2016",1.1105,1.1157,1.1023
625,"Jun 29, 2016",1.1125,1.1131,1.1048
626,"Jun 28, 2016",1.1066,1.1112,1.1007
627,"Jun 27, 2016",1.1026,1.1087,1.0972
628,"Jun 24, 2016",1.1117,1.1434,1.0911
629,"Jun 23, 2016",1.1388,1.1424,1.1297
630,"Jun 22, 2016",1.1297,1.1339,1.1236
631,"Jun 21, 2016",1.1242,1.1351,1.1241
632,"Jun 20, 2016",1.1314,1.1386,1.1284
633,"Jun 17, 2016",1.1277,1.1299,1.1221
634,"Jun 16, 2016",1.1226,1.1298,1.1132
635,"Jun 15, 2016",1.1259,1.1299,1.119
636,"Jun 14, 2016",1.1208,1.1304,1.1188
637,"Jun 13, 2016",1.1292,1.1304,1.1233
638,"Jun 10, 2016",1.1251,1.1329,1.1245
639,"Jun 09, 2016",1.1316,1.1417,1.1305
640,"Jun 08, 2016",1.1394,1.1412,1.1349
641,"Jun 07, 2016",1.1358,1.1382,1.1338
642,"Jun 06, 2016",1.1355,1.1396,1.1328
643,"Jun 03, 2016",1.1367,1.1377,1.1136
644,"Jun 02, 2016",1.1151,1.1221,1.1142
645,"Jun 01, 2016",1.1188,1.1198,1.1114
646,"May 31, 2016",1.1132,1.1176,1.1123
647,"May 30, 2016",1.1146,1.1148,1.1099
648,"May 27, 2016",1.1115,1.1201,1.1107
649,"May 26, 2016",1.1194,1.1218,1.1144
650,"May 25, 2016",1.1155,1.1169,1.1128
651,"May 24, 2016",1.1141,1.1228,1.113
652,"May 23, 2016",1.1219,1.1246,1.1187
653,"May 20, 2016",1.1224,1.1239,1.1194
654,"May 19, 2016",1.1203,1.123,1.1179
655,"May 18, 2016",1.1217,1.1327,1.1212
656,"May 17, 2016",1.1314,1.135,1.1303
657,"May 16, 2016",1.132,1.1345,1.1302
658,"May 13, 2016",1.1308,1.1383,1.1284
659,"May 12, 2016",1.1377,1.1434,1.1368
660,"May 11, 2016",1.1427,1.1448,1.1368
661,"May 10, 2016",1.1372,1.1413,1.1361
662,"May 09, 2016",1.1383,1.1422,1.1375
663,"May 06, 2016",1.1405,1.1479,1.1387
664,"May 05, 2016",1.1405,1.1496,1.1385
665,"May 04, 2016",1.1487,1.153,1.1467
666,"May 03, 2016",1.1497,1.1616,1.1495
667,"May 02, 2016",1.1532,1.1539,1.1446
668,"Apr 29, 2016",1.1456,1.1461,1.1335
669,"Apr 28, 2016",1.1353,1.137,1.1296
670,"Apr 27, 2016",1.1321,1.1363,1.1274
671,"Apr 26, 2016",1.1299,1.1339,1.1255
672,"Apr 25, 2016",1.1266,1.128,1.1216
673,"Apr 22, 2016",1.1234,1.1312,1.122
674,"Apr 21, 2016",1.1288,1.1396,1.1272
675,"Apr 20, 2016",1.1297,1.1388,1.1288
676,"Apr 19, 2016",1.1358,1.1387,1.1302
677,"Apr 18, 2016",1.1314,1.1334,1.1274
678,"Apr 15, 2016",1.1283,1.132,1.1246
679,"Apr 14, 2016",1.1268,1.1296,1.1234
680,"Apr 13, 2016",1.1274,1.1393,1.1266
681,"Apr 12, 2016",1.1386,1.1466,1.1347
682,"Apr 11, 2016",1.1408,1.1448,1.1373
683,"Apr 08, 2016",1.1401,1.1421,1.1349
684,"Apr 07, 2016",1.1377,1.1455,1.1337
685,"Apr 06, 2016",1.1399,1.1434,1.1327
686,"Apr 05, 2016",1.1384,1.1406,1.1336
687,"Apr 04, 2016",1.1392,1.1414,1.1357
688,"Apr 01, 2016",1.1387,1.1439,1.1334
689,"Mar 31, 2016",1.138,1.1413,1.1309
690,"Mar 30, 2016",1.1338,1.1366,1.1281
691,"Mar 29, 2016",1.1291,1.1305,1.1168
692,"Mar 28, 2016",1.1196,1.1221,1.1154
693,"Mar 25, 2016",1.1166,1.1189,1.1153
694,"Mar 24, 2016",1.1174,1.1188,1.1143
695,"Mar 23, 2016",1.1184,1.1224,1.1158
696,"Mar 22, 2016",1.1217,1.1263,1.119
697,"Mar 21, 2016",1.1241,1.1286,1.1235
698,"Mar 18, 2016",1.127,1.1339,1.1257
699,"Mar 17, 2016",1.1319,1.1344,1.1205
700,"Mar 16, 2016",1.1225,1.1245,1.1058
701,"Mar 15, 2016",1.1109,1.1125,1.1071
702,"Mar 14, 2016",1.1106,1.1177,1.1076
703,"Mar 11, 2016",1.1153,1.1212,1.1081
704,"Mar 10, 2016",1.1177,1.1218,1.0821
705,"Mar 09, 2016",1.0999,1.1037,1.0946
706,"Mar 08, 2016",1.1011,1.1059,1.0992
707,"Mar 07, 2016",1.1014,1.1027,1.094
708,"Mar 04, 2016",1.1004,1.1045,1.0903
709,"Mar 03, 2016",1.0957,1.0974,1.0853
710,"Mar 02, 2016",1.0868,1.0881,1.0825
711,"Mar 01, 2016",1.0867,1.0896,1.0835
712,"Feb 29, 2016",1.0873,1.0964,1.0858
713,"Feb 26, 2016",1.0934,1.1071,1.0913
714,"Feb 25, 2016",1.1023,1.1052,1.0987
715,"Feb 24, 2016",1.1013,1.1047,1.0957
716,"Feb 23, 2016",1.102,1.1055,1.0991
717,"Feb 22, 2016",1.1029,1.1137,1.1003
718,"Feb 19, 2016",1.1134,1.114,1.1067
719,"Feb 18, 2016",1.1107,1.1153,1.1072
720,"Feb 17, 2016",1.1128,1.118,1.1104
721,"Feb 16, 2016",1.1144,1.1196,1.1123
722,"Feb 15, 2016",1.1155,1.1253,1.1127
723,"Feb 12, 2016",1.126,1.1335,1.1215
724,"Feb 11, 2016",1.1324,1.1378,1.1274
725,"Feb 10, 2016",1.129,1.1311,1.1159
726,"Feb 09, 2016",1.1293,1.1339,1.1163
727,"Feb 08, 2016",1.1198,1.1218,1.1087
728,"Feb 05, 2016",1.1159,1.1246,1.111
729,"Feb 04, 2016",1.1208,1.124,1.107
730,"Feb 03, 2016",1.1104,1.1146,1.0903
731,"Feb 02, 2016",1.0919,1.0944,1.0886
732,"Feb 01, 2016",1.0888,1.0915,1.0814
733,"Jan 29, 2016",1.0837,1.0951,1.0812
734,"Jan 28, 2016",1.0939,1.0969,1.0869
735,"Jan 27, 2016",1.0893,1.0917,1.0851
736,"Jan 26, 2016",1.0871,1.0875,1.0819
737,"Jan 25, 2016",1.0849,1.0858,1.0788
738,"Jan 22, 2016",1.0797,1.0879,1.079
739,"Jan 21, 2016",1.0874,1.0922,1.0779
740,"Jan 20, 2016",1.0891,1.0977,1.0877
741,"Jan 19, 2016",1.0909,1.0941,1.0861
742,"Jan 18, 2016",1.0892,1.0941,1.0869
743,"Jan 15, 2016",1.0917,1.0987,1.0855
744,"Jan 14, 2016",1.0865,1.0945,1.0835
745,"Jan 13, 2016",1.0877,1.0891,1.0807
746,"Jan 12, 2016",1.0857,1.0904,1.0822
747,"Jan 11, 2016",1.086,1.0969,1.0847
748,"Jan 08, 2016",1.0932,1.0936,1.0804
749,"Jan 07, 2016",1.0936,1.0941,1.077
750,"Jan 06, 2016",1.0781,1.0802,1.0721
751,"Jan 05, 2016",1.0748,1.084,1.0711
752,"Jan 04, 2016",1.0831,1.0949,1.0783
753,"Jan 01, 2016",1.086,1.0869,1.0845
754,"Dec 31, 2015",1.0861,1.0938,1.085
755,"Dec 30, 2015",1.0932,1.0947,1.0903
756,"Dec 29, 2015",1.0917,1.0992,1.0899
757,"Dec 28, 2015",1.0968,1.0995,1.0951
758,"Dec 25, 2015",1.0977,1.0979,1.0945
759,"Dec 24, 2015",1.0972,1.0976,1.0903
760,"Dec 23, 2015",1.0909,1.0957,1.0869
761,"Dec 22, 2015",1.0955,1.0985,1.0901
762,"Dec 21, 2015",1.0915,1.0941,1.0848
763,"Dec 18, 2015",1.0868,1.0877,1.0806
764,"Dec 17, 2015",1.0825,1.0915,1.08
765,"Dec 16, 2015",1.0913,1.1008,1.0888
766,"Dec 15, 2015",1.0928,1.1059,1.0903
767,"Dec 14, 2015",1.0992,1.105,1.0946
768,"Dec 11, 2015",1.0989,1.1033,1.0926
769,"Dec 10, 2015",1.0941,1.1029,1.0924
770,"Dec 09, 2015",1.1025,1.1042,1.0877
771,"Dec 08, 2015",1.0894,1.0901,1.0827
772,"Dec 07, 2015",1.0835,1.0888,1.0795
773,"Dec 04, 2015",1.0886,1.0957,1.0837
774,"Dec 03, 2015",1.0941,1.0983,1.0541
775,"Dec 02, 2015",1.0615,1.0644,1.0553
776,"Dec 01, 2015",1.0631,1.0638,1.0562
777,"Nov 30, 2015",1.0564,1.0596,1.0558
778,"Nov 27, 2015",1.0593,1.064,1.057
779,"Nov 26, 2015",1.061,1.0633,1.06
780,"Nov 25, 2015",1.0627,1.069,1.0566
781,"Nov 24, 2015",1.0641,1.0674,1.062
782,"Nov 23, 2015",1.0636,1.0658,1.0593
783,"Nov 20, 2015",1.0646,1.0745,1.0641
784,"Nov 19, 2015",1.0734,1.0764,1.0654
785,"Nov 18, 2015",1.0659,1.0694,1.0617
786,"Nov 17, 2015",1.0644,1.0696,1.0633
787,"Nov 16, 2015",1.0686,1.0781,1.0675
788,"Nov 13, 2015",1.0779,1.0818,1.0715
789,"Nov 12, 2015",1.0817,1.0829,1.069
790,"Nov 11, 2015",1.0744,1.0774,1.0705
791,"Nov 10, 2015",1.0724,1.0764,1.0673
792,"Nov 09, 2015",1.0752,1.0793,1.0719
793,"Nov 06, 2015",1.0741,1.0896,1.0709
794,"Nov 05, 2015",1.0884,1.0898,1.0835
795,"Nov 04, 2015",1.0863,1.0968,1.0842
796,"Nov 03, 2015",1.0968,1.1031,1.0936
797,"Nov 02, 2015",1.1015,1.1053,1.1001
798,"Oct 30, 2015",1.1006,1.1073,1.0964
799,"Oct 29, 2015",1.0976,1.0985,1.0903
800,"Oct 28, 2015",1.092,1.1096,1.0894
801,"Oct 27, 2015",1.1048,1.1079,1.1029
802,"Oct 26, 2015",1.1056,1.1069,1.0987
803,"Oct 23, 2015",1.1018,1.1142,1.0997
804,"Oct 22, 2015",1.1107,1.1351,1.1098
805,"Oct 21, 2015",1.1339,1.138,1.1335
806,"Oct 20, 2015",1.1345,1.1387,1.1324
807,"Oct 19, 2015",1.1327,1.1382,1.1307
808,"Oct 16, 2015",1.1347,1.1397,1.1334
809,"Oct 15, 2015",1.1383,1.1496,1.1363
810,"Oct 14, 2015",1.1473,1.149,1.1374
811,"Oct 13, 2015",1.1379,1.1413,1.1346
812,"Oct 12, 2015",1.1355,1.1397,1.1351
813,"Oct 09, 2015",1.1358,1.1391,1.1269
814,"Oct 08, 2015",1.1279,1.1325,1.1232
815,"Oct 07, 2015",1.1235,1.1284,1.121
816,"Oct 06, 2015",1.1271,1.1282,1.1174
817,"Oct 05, 2015",1.1185,1.129,1.117
818,"Oct 02, 2015",1.1211,1.1319,1.1151
819,"Oct 01, 2015",1.1195,1.121,1.1134
820,"Sep 30, 2015",1.1177,1.1262,1.1157
821,"Sep 29, 2015",1.1249,1.1285,1.1196
822,"Sep 28, 2015",1.1246,1.125,1.1149
823,"Sep 25, 2015",1.1195,1.1231,1.1115
824,"Sep 24, 2015",1.123,1.1296,1.1164
825,"Sep 23, 2015",1.1187,1.1214,1.1105
826,"Sep 22, 2015",1.112,1.1209,1.1114
827,"Sep 21, 2015",1.1189,1.1332,1.1183
828,"Sep 18, 2015",1.1305,1.146,1.1267
829,"Sep 17, 2015",1.1437,1.1442,1.1284
830,"Sep 16, 2015",1.129,1.1321,1.1212
831,"Sep 15, 2015",1.1267,1.1328,1.1258
832,"Sep 14, 2015",1.1321,1.1375,1.1285
833,"Sep 11, 2015",1.134,1.1349,1.1254
834,"Sep 10, 2015",1.128,1.1299,1.1174
835,"Sep 09, 2015",1.1207,1.1219,1.1133
836,"Sep 08, 2015",1.12,1.1229,1.1152
837,"Sep 07, 2015",1.1168,1.1178,1.112
838,"Sep 04, 2015",1.1147,1.1181,1.1089
839,"Sep 03, 2015",1.1124,1.1246,1.1088
840,"Sep 02, 2015",1.1227,1.1319,1.1214
841,"Sep 01, 2015",1.1319,1.1333,1.1206
842,"Aug 31, 2015",1.1214,1.1265,1.1162
843,"Aug 28, 2015",1.1179,1.131,1.1156
844,"Aug 27, 2015",1.1245,1.1366,1.1204
845,"Aug 26, 2015",1.1315,1.1561,1.129
846,"Aug 25, 2015",1.1517,1.1625,1.1399
847,"Aug 24, 2015",1.162,1.1713,1.1363
848,"Aug 21, 2015",1.1389,1.1393,1.1229
849,"Aug 20, 2015",1.1242,1.1246,1.1105
850,"Aug 19, 2015",1.1119,1.1137,1.1019
851,"Aug 18, 2015",1.1021,1.1096,1.1018
852,"Aug 17, 2015",1.1081,1.1125,1.1058
853,"Aug 14, 2015",1.1107,1.1189,1.1096
854,"Aug 13, 2015",1.1149,1.1189,1.108
855,"Aug 12, 2015",1.1157,1.1212,1.1023
856,"Aug 11, 2015",1.104,1.1088,1.096
857,"Aug 10, 2015",1.1019,1.1044,1.0927
858,"Aug 07, 2015",1.0968,1.0981,1.0857
859,"Aug 06, 2015",1.0925,1.0944,1.0876
860,"Aug 05, 2015",1.0906,1.0938,1.0849
861,"Aug 04, 2015",1.0882,1.0989,1.0877
862,"Aug 03, 2015",1.0951,1.0997,1.0941
863,"Jul 31, 2015",1.0988,1.1114,1.0921
864,"Jul 30, 2015",1.0933,1.0992,1.0894
865,"Jul 29, 2015",1.0986,1.1086,1.0967
866,"Jul 28, 2015",1.1059,1.1101,1.1022
867,"Jul 27, 2015",1.1094,1.113,1.097
868,"Jul 24, 2015",1.0984,1.0997,1.0926
869,"Jul 23, 2015",1.0983,1.1019,1.0922
870,"Jul 22, 2015",1.0934,1.0966,1.0869
871,"Jul 21, 2015",1.0937,1.097,1.0811
872,"Jul 20, 2015",1.0827,1.0872,1.081
873,"Jul 17, 2015",1.0829,1.0907,1.0827
874,"Jul 16, 2015",1.0875,1.0964,1.0856
875,"Jul 15, 2015",1.0949,1.1035,1.093
876,"Jul 14, 2015",1.1012,1.1084,1.0966
877,"Jul 13, 2015",1.1004,1.1197,1.0995
878,"Jul 10, 2015",1.1164,1.1218,1.1031
879,"Jul 09, 2015",1.1038,1.1126,1.0992
880,"Jul 08, 2015",1.1077,1.1094,1.0974
881,"Jul 07, 2015",1.1012,1.1061,1.0917
882,"Jul 06, 2015",1.1057,1.1097,1.0969
883,"Jul 03, 2015",1.1114,1.1119,1.1066
884,"Jul 02, 2015",1.1084,1.1124,1.1031
885,"Jul 01, 2015",1.1054,1.1172,1.1042
886,"Jun 30, 2015",1.1138,1.1246,1.1114
887,"Jun 29, 2015",1.1236,1.1279,1.0954
888,"Jun 26, 2015",1.1166,1.1221,1.1131
889,"Jun 25, 2015",1.1204,1.1227,1.1153
890,"Jun 24, 2015",1.1207,1.1237,1.1156
891,"Jun 23, 2015",1.117,1.1348,1.1135
892,"Jun 22, 2015",1.1341,1.1411,1.1312
893,"Jun 19, 2015",1.1353,1.1393,1.1292
894,"Jun 18, 2015",1.136,1.1438,1.1331
895,"Jun 17, 2015",1.1337,1.136,1.1213
896,"Jun 16, 2015",1.1248,1.1331,1.1206
897,"Jun 15, 2015",1.1284,1.1294,1.1189
898,"Jun 12, 2015",1.1269,1.1298,1.1151
899,"Jun 11, 2015",1.1258,1.1332,1.1183
900,"Jun 10, 2015",1.1326,1.1387,1.1261
901,"Jun 09, 2015",1.1284,1.1345,1.1214
902,"Jun 08, 2015",1.1292,1.1307,1.108
903,"Jun 05, 2015",1.1113,1.1281,1.105
904,"Jun 04, 2015",1.1239,1.1381,1.1227
905,"Jun 03, 2015",1.1275,1.1284,1.1079
906,"Jun 02, 2015",1.1155,1.1193,1.0915
907,"Jun 01, 2015",1.0928,1.0991,1.0888
908,"May 29, 2015",1.0988,1.1006,1.0926
909,"May 28, 2015",1.0949,1.096,1.0869
910,"May 27, 2015",1.0905,1.0931,1.082
911,"May 26, 2015",1.0873,1.0985,1.0863
912,"May 25, 2015",1.0978,1.1012,1.0961
913,"May 22, 2015",1.1018,1.1211,1.1004
914,"May 21, 2015",1.1113,1.1181,1.108
915,"May 20, 2015",1.1093,1.1156,1.1063
916,"May 19, 2015",1.1149,1.1328,1.1119
917,"May 18, 2015",1.1315,1.145,1.1298
918,"May 15, 2015",1.1452,1.1467,1.1324
919,"May 14, 2015",1.141,1.1447,1.1341
920,"May 13, 2015",1.1357,1.1385,1.1204
921,"May 12, 2015",1.1214,1.1277,1.1134
922,"May 11, 2015",1.1155,1.1207,1.1131
923,"May 08, 2015",1.1204,1.129,1.1178
924,"May 07, 2015",1.1267,1.1393,1.1237
925,"May 06, 2015",1.1353,1.1372,1.1176
926,"May 05, 2015",1.1186,1.1223,1.1067
927,"May 04, 2015",1.1146,1.1226,1.1123
928,"May 01, 2015",1.1202,1.129,1.1176
929,"Apr 30, 2015",1.1225,1.1269,1.1073
930,"Apr 29, 2015",1.1132,1.1189,1.096
931,"Apr 28, 2015",1.0981,1.0991,1.0859
932,"Apr 27, 2015",1.0888,1.0928,1.0821
933,"Apr 24, 2015",1.0874,1.0901,1.0785
934,"Apr 23, 2015",1.0827,1.0848,1.0667
935,"Apr 22, 2015",1.0726,1.0802,1.0709
936,"Apr 21, 2015",1.0736,1.0784,1.0661
937,"Apr 20, 2015",1.0737,1.0825,1.0713
938,"Apr 17, 2015",1.0807,1.085,1.0737
939,"Apr 16, 2015",1.0762,1.0819,1.0625
940,"Apr 15, 2015",1.0686,1.0703,1.0572
941,"Apr 14, 2015",1.0654,1.0709,1.053
942,"Apr 13, 2015",1.0568,1.0619,1.052
943,"Apr 10, 2015",1.0604,1.0685,1.0569
944,"Apr 09, 2015",1.0659,1.0789,1.0638
945,"Apr 08, 2015",1.0781,1.0888,1.0764
946,"Apr 07, 2015",1.0816,1.0957,1.0805
947,"Apr 06, 2015",1.0924,1.1037,1.0911
948,"Apr 03, 2015",1.0978,1.1028,1.0864
949,"Apr 02, 2015",1.0884,1.0905,1.0751
950,"Apr 01, 2015",1.0764,1.0801,1.0719
951,"Mar 31, 2015",1.0731,1.0846,1.0713
952,"Mar 30, 2015",1.0834,1.0897,1.0811
953,"Mar 27, 2015",1.0888,1.0949,1.0802
954,"Mar 26, 2015",1.0884,1.1052,1.0856
955,"Mar 25, 2015",1.0972,1.1016,1.0901
956,"Mar 24, 2015",1.0926,1.1031,1.0892
957,"Mar 23, 2015",1.0947,1.0972,1.0768
958,"Mar 20, 2015",1.0822,1.0883,1.065
959,"Mar 19, 2015",1.066,1.0915,1.0613
960,"Mar 18, 2015",1.0867,1.1033,1.0581
961,"Mar 17, 2015",1.0598,1.065,1.0551
962,"Mar 16, 2015",1.0568,1.0621,1.0459
963,"Mar 13, 2015",1.0495,1.0639,1.0462
964,"Mar 12, 2015",1.0635,1.0684,1.0495
965,"Mar 11, 2015",1.0547,1.0718,1.0511
966,"Mar 10, 2015",1.0698,1.0856,1.0692
967,"Mar 09, 2015",1.0852,1.0908,1.0823
968,"Mar 06, 2015",1.0844,1.1035,1.0842
969,"Mar 05, 2015",1.1031,1.1115,1.0989
970,"Mar 04, 2015",1.1079,1.1187,1.1062
971,"Mar 03, 2015",1.1176,1.1219,1.1155
972,"Mar 02, 2015",1.1185,1.1242,1.1159
973,"Feb 27, 2015",1.1195,1.1248,1.1178
974,"Feb 26, 2015",1.1198,1.1381,1.1184
975,"Feb 25, 2015",1.1362,1.1389,1.1334
976,"Feb 24, 2015",1.1341,1.136,1.1289
977,"Feb 23, 2015",1.1332,1.1414,1.1296
978,"Feb 20, 2015",1.1381,1.1431,1.128
979,"Feb 19, 2015",1.1366,1.145,1.1355
980,"Feb 18, 2015",1.1397,1.1418,1.1334
981,"Feb 17, 2015",1.1412,1.145,1.1322
982,"Feb 16, 2015",1.1353,1.1429,1.1317
983,"Feb 13, 2015",1.1385,1.1443,1.138
984,"Feb 12, 2015",1.1403,1.1423,1.1302
985,"Feb 11, 2015",1.1334,1.1349,1.128
986,"Feb 10, 2015",1.1321,1.1347,1.1274
987,"Feb 09, 2015",1.1324,1.1359,1.1271
988,"Feb 06, 2015",1.1315,1.1488,1.1313
989,"Feb 05, 2015",1.1477,1.15,1.1304
990,"Feb 04, 2015",1.1347,1.1486,1.1317
991,"Feb 03, 2015",1.1481,1.1534,1.1313
992,"Feb 02, 2015",1.1342,1.1364,1.128
993,"Jan 30, 2015",1.1288,1.1366,1.1279
994,"Jan 29, 2015",1.132,1.1369,1.1261
995,"Jan 28, 2015",1.1288,1.1385,1.1276
996,"Jan 27, 2015",1.1381,1.1423,1.1224
997,"Jan 26, 2015",1.1239,1.1297,1.1099
998,"Jan 23, 2015",1.1208,1.1374,1.1114
999,"Jan 22, 2015",1.1366,1.1648,1.1317
1000,"Jan 21, 2015",1.161,1.1677,1.1542
1001,"Jan 20, 2015",1.1551,1.1616,1.154
1002,"Jan 19, 2015",1.1606,1.1641,1.1545
1003,"Jan 16, 2015",1.157,1.165,1.1462
1004,"Jan 15, 2015",1.1631,1.1795,1.157
1005,"Jan 14, 2015",1.1789,1.1846,1.1726
1006,"Jan 13, 2015",1.1772,1.186,1.1753
1007,"Jan 12, 2015",1.1834,1.1871,1.1786
1008,"Jan 09, 2015",1.1841,1.1848,1.1763
1009,"Jan 08, 2015",1.1793,1.1848,1.1753
1010,"Jan 07, 2015",1.1839,1.1898,1.1803
1011,"Jan 06, 2015",1.1889,1.1969,1.1884
1012,"Jan 05, 2015",1.1934,1.2008,1.1883
