number,Date,Price,High,Low
1378,"Aug 09, 2013",0.7228625314333614,0.7240229286086503,0.7312387220040335
1379,"Aug 08, 2013",0.7269488683989942,0.7252735799895779,0.7308141386264728
1380,"Aug 07, 2013",0.7222338642078794,0.7194372068785825,0.7241269504298906
1381,"Aug 06, 2013",0.7189857502095558,0.7171443460135486,0.7218978876976967
1382,"Aug 05, 2013",0.7139564124057001,0.7147472642001041,0.7205179917206241
1383,"Aug 02, 2013",0.7165758591785416,0.7140177175612296,0.7160598662562361
1384,"Aug 01, 2013",0.7086127409891032,0.7156852527357999,0.7168028871669676
1385,"Jul 31, 2013",0.7185666387259013,0.7193329859301719,0.7187135123659907
1386,"Jul 30, 2013",0.7144803017602683,0.7147472642001041,0.7207302834094045
1387,"Jul 29, 2013",0.7143755238893548,0.7142261594580511,0.721473304320136
1388,"Jul 26, 2013",0.7161567476948869,0.7142261594580511,0.722640908608428
1389,"Jul 25, 2013",0.7159471919530598,0.7141219385096403,0.7134062201464813
1390,"Jul 24, 2013",0.7079840737636212,0.709953100573215,0.7145738244347735
1391,"Jul 23, 2013",0.7103939647946356,0.7083897863470557,0.7134062201464813
1392,"Jul 22, 2013",0.7064124056999161,0.7062011464304326,0.7097972614372146
1393,"Jul 19, 2013",0.7018021793797151,0.6993225638353308,0.7051268442840462
1394,"Jul 18, 2013",0.6984492875104777,0.6966128191766544,0.7028977815518522
1395,"Jul 17, 2013",0.7000209555741828,0.7017196456487754,0.7048084067508757
1396,"Jul 16, 2013",0.7038977367979884,0.7015112037519541,0.7014117397303894
1397,"Jul 15, 2013",0.693419949706622,0.6921313183949974,0.6952552807557586
1398,"Jul 12, 2013",0.6940486169321041,0.6940072954663886,0.6958921558220996
1399,"Jul 11, 2013",0.6969823973176867,0.7045336112558623,0.6921770512684429
1400,"Jul 10, 2013",0.6844090528080471,0.6817092235539343,0.6709478823904045
1401,"Jul 09, 2013",0.6639773679798828,0.6727462219906201,0.6698864239465026
1402,"Jul 08, 2013",0.6733025984911987,0.67107868681605,0.6756182995435729
1403,"Jul 05, 2013",0.6693210393964795,0.674726420010422,0.6754060078547923
1404,"Jul 04, 2013",0.6778080469404861,0.6857738405419488,0.6834730920284471
1405,"Jul 03, 2013",0.6878667225481978,0.6866076081292339,0.6877189258040548
1406,"Jul 02, 2013",0.684723386420788,0.6916102136529442,0.6920709054240526
1407,"Jul 01, 2013",0.6936295054484494,0.690255341323606,0.6959983016664897
1408,"Jun 28, 2013",0.6879715004191116,0.69421573736321,0.695042989066978
1409,"Jun 27, 2013",0.6908005029337805,0.6893173527879105,0.6959983016664897
1410,"Jun 26, 2013",0.6881810561609387,0.6924439812402291,0.6941938223118564
1411,"Jun 25, 2013",0.6958298407376362,0.6990099009900989,0.7026854898630719
1412,"Jun 24, 2013",0.6993922883487009,0.6984887962480458,0.7022609064855112
1413,"Jun 21, 2013",0.6998113998323554,0.7097446586763939,0.7064005944167286
1414,"Jun 20, 2013",0.7099748533109809,0.7148514851485149,0.7131939284577009
